,X.1,X,Date,AveragePrice,Total.Volume,X4046,X4225,X4770,Total.Bags,Small.Bags,Large.Bags,XLarge.Bags,type,year,region,Markets,Revenue
622,622,49,1/18/15,0.99,808194.41,151976.7,500683.5,4225.31,151308.9,77528.06,73764.68,16.16,conventional,2015,Denver,West,800112.4659
623,623,50,1/11/15,1.09,666579.35,110974.25,427723.2,5357.69,122524.21,85793.27,36703.98,26.96,conventional,2015,Denver,West,726571.4915
624,624,51,1/4/15,0.99,668086,117454.09,429518.41,5553.6,115559.9,67894.33,47661.52,4.05,conventional,2015,Denver,West,661405.14
625,625,0,12/27/15,1.08,255499.7,83097.26,50545.78,59789.18,62067.48,48936.21,762.35,12368.92,conventional,2015,Detroit,Great Lakes,275939.676
626,626,1,12/20/15,1.1,250436.24,110507.5,42663.06,45459.85,51805.83,40496.17,2931.68,8377.98,conventional,2015,Detroit,Great Lakes,275479.864
627,627,2,12/13/15,1.05,275587.85,132206.07,38088.87,47788.47,57504.44,48318.35,2843.43,6342.66,conventional,2015,Detroit,Great Lakes,289367.2425
628,628,3,12/6/15,0.98,339797.19,92957.56,78805.63,113791.21,54242.79,30612.06,885.86,22744.87,conventional,2015,Detroit,Great Lakes,333001.2462
629,629,4,11/29/15,1.11,228427.08,84236.03,38244.11,63664.14,42282.8,31628.56,920.38,9733.86,conventional,2015,Detroit,Great Lakes,253554.0588
630,630,5,11/22/15,1.09,270529.34,95526.76,55945.23,63404.02,55653.33,47388.76,1257.23,7007.34,conventional,2015,Detroit,Great Lakes,294876.9806
631,631,6,11/15/15,1.1,248933.35,88132.72,35472.8,52490.9,72836.93,65345.24,1141.32,6350.37,conventional,2015,Detroit,Great Lakes,273826.685
632,632,7,11/8/15,1.03,343645.67,103367.05,72647.24,113928.21,53703.17,30614.89,734.95,22353.33,conventional,2015,Detroit,Great Lakes,353955.0401
633,633,8,11/1/15,1.04,340746.59,112432.15,67252.29,104529.5,56532.65,35176.99,1106.6,20249.06,conventional,2015,Detroit,Great Lakes,354376.4536
634,634,9,10/25/15,1.17,251336.74,84318.99,49927.69,74327.91,42762.15,30131.74,727.93,11902.48,conventional,2015,Detroit,Great Lakes,294063.9858
635,635,10,10/18/15,0.97,358143.26,117479.44,97788.02,72553.22,70322.58,63143.78,823.99,6354.81,conventional,2015,Detroit,Great Lakes,347398.9622
636,636,11,10/11/15,0.99,362400.65,110374.23,105188.14,72960.79,73877.49,68721.34,1222.93,3933.22,conventional,2015,Detroit,Great Lakes,358776.6435
637,637,12,10/4/15,1.1,286400.89,81617.68,60336.35,90271.45,54175.41,40779.28,1039.04,12357.09,conventional,2015,Detroit,Great Lakes,315040.979
638,638,13,9/27/15,1.17,257472.31,88573.56,43702.48,78776.6,46419.67,33816.62,1081.83,11521.22,conventional,2015,Detroit,Great Lakes,301242.6027
639,639,14,9/20/15,1,373545.23,129945.11,71335.62,111298.27,60966.23,38180.88,839.26,21946.09,conventional,2015,Detroit,Great Lakes,373545.23
640,640,15,9/13/15,1.03,401472.63,151274.05,73572.68,106452.77,70173.13,51456.91,1329.55,17386.67,conventional,2015,Detroit,Great Lakes,413516.8089
641,641,16,9/6/15,1.09,336982.39,143927.73,51351.12,79770.33,61933.21,49676.97,1237.68,11018.56,conventional,2015,Detroit,Great Lakes,367310.8051
642,642,17,8/30/15,0.96,422762.9,177827.49,75478.01,100520.31,68937.09,52515.07,1066.62,15355.4,conventional,2015,Detroit,Great Lakes,405852.384
643,643,18,8/23/15,1.11,267968.5,114208.75,36663.35,61914.67,55181.73,45741.01,2154.69,7286.03,conventional,2015,Detroit,Great Lakes,297445.035
644,644,19,8/16/15,0.97,400251.59,113822.13,86783.96,125069.99,74575.51,53326.63,1573.3,19675.58,conventional,2015,Detroit,Great Lakes,388244.0423
645,645,20,8/9/15,1.07,341289.98,136799.68,56896.42,80145.92,67447.96,54938.34,1471.57,11038.05,conventional,2015,Detroit,Great Lakes,365180.2786
646,646,21,8/2/15,1.04,364735.69,157018.49,58592.28,76533.58,72591.34,63454.14,1676.31,7460.89,conventional,2015,Detroit,Great Lakes,379325.1176
647,647,22,7/26/15,0.99,326233.8,119084.73,38501.17,63099.7,105548.2,98037.18,2518.38,4992.64,conventional,2015,Detroit,Great Lakes,322971.462
648,648,23,7/19/15,1.04,370830.93,125844.19,66223.96,105281.52,73481.26,61402.16,2038.49,10040.61,conventional,2015,Detroit,Great Lakes,385664.1672
649,649,24,7/12/15,1.02,310049.5,127995.39,36569.66,62708.05,82776.4,76701.28,1977.04,4098.08,conventional,2015,Detroit,Great Lakes,316250.49
650,650,25,7/5/15,1.06,373691.57,140339.02,62718.27,96051.18,74583.1,66416.56,1849.74,6316.8,conventional,2015,Detroit,Great Lakes,396113.0642
651,651,26,6/28/15,1,329753.61,135230.94,30175.61,48618.79,115728.27,111301.27,2126.05,2300.95,conventional,2015,Detroit,Great Lakes,329753.61
652,652,27,6/21/15,0.97,424580.52,133405.45,87075.84,121664.66,82434.57,70155.32,2831.82,9447.43,conventional,2015,Detroit,Great Lakes,411843.1044
653,653,28,6/14/15,1.04,372413.5,136802.87,58418.17,90747.55,86444.91,80661.4,1786.01,3997.5,conventional,2015,Detroit,Great Lakes,387310.04
654,654,29,6/7/15,0.97,447813.52,153214.87,87106.49,131114.3,76377.86,61921.23,1180.76,13275.87,conventional,2015,Detroit,Great Lakes,434379.1144
655,655,30,5/31/15,1.09,324400.67,162243.06,28903.88,53233.66,80020.07,74758.21,797.64,4464.22,conventional,2015,Detroit,Great Lakes,353596.7303
656,656,31,5/24/15,1.03,373245.43,193348.39,34774.04,46503.59,98619.41,94585.49,715.81,3318.11,conventional,2015,Detroit,Great Lakes,384442.7929
657,657,32,5/17/15,0.95,495155.82,214237.95,98513.1,116503.88,65900.89,53494.15,591.25,11815.49,conventional,2015,Detroit,Great Lakes,470398.029
658,658,33,5/10/15,1.11,360917.96,177872.77,42422.72,48825.24,91797.23,87986.35,1880.03,1930.85,conventional,2015,Detroit,Great Lakes,400618.9356
659,659,34,5/3/15,1.06,374659.88,161288.26,71919.54,74593.79,66858.29,60634.57,785.52,5438.2,conventional,2015,Detroit,Great Lakes,397139.4728
660,660,35,4/26/15,1.01,361243.2,133322.95,61051.45,66651.75,100217.05,93903.26,1475.78,4838.01,conventional,2015,Detroit,Great Lakes,364855.632
661,661,36,4/19/15,0.96,468643.05,140434.29,139016.06,107930.54,81262.16,68265.07,4057.84,8939.25,conventional,2015,Detroit,Great Lakes,449897.328
662,662,37,4/12/15,1.02,271182.01,96441.78,24663.5,43008.11,107068.62,101770.1,2451.53,2846.99,conventional,2015,Detroit,Great Lakes,276605.6502
663,663,38,4/5/15,1.11,295385.41,113210.53,62859.83,49925.6,69389.45,65997.82,1999.07,1392.56,conventional,2015,Detroit,Great Lakes,327877.8051
664,664,39,3/29/15,0.97,304048.16,120782.43,28182.89,38352.45,116730.39,113016.39,2415.87,1298.13,conventional,2015,Detroit,Great Lakes,294926.7152
665,665,40,3/22/15,0.97,455372.43,138397.72,109057.9,144745.74,63171.07,44419.39,754.44,17997.24,conventional,2015,Detroit,Great Lakes,441711.2571
666,666,41,3/15/15,1.13,254974.87,107980.24,31613.46,48302.85,67078.32,62158.56,1375.92,3543.84,conventional,2015,Detroit,Great Lakes,288121.6031
667,667,42,3/8/15,1.01,278695.29,97420.1,29942.92,46763.06,104569.21,99704.49,473.7,4391.02,conventional,2015,Detroit,Great Lakes,281482.2429
668,668,43,3/1/15,0.97,397899.56,97605.68,101935.17,129285.88,69072.83,50732.68,1144.16,17195.99,conventional,2015,Detroit,Great Lakes,385962.5732
669,669,44,2/22/15,1.15,250888.8,99207.09,34703.33,46471.63,70506.75,66789.41,267.65,3449.69,conventional,2015,Detroit,Great Lakes,288522.12
670,670,45,2/15/15,1.16,255597.63,100594.59,31170.09,41639.69,82193.26,78474.19,676.16,3042.91,conventional,2015,Detroit,Great Lakes,296493.2508
671,671,46,2/8/15,1.11,268195.87,129910.26,35996.84,40515.81,61772.96,57777.05,1023.87,2972.04,conventional,2015,Detroit,Great Lakes,297697.4157
672,672,47,2/1/15,0.92,539750.77,205775.28,136119.82,127173.89,70681.78,54003.36,688.47,15989.95,conventional,2015,Detroit,Great Lakes,496570.7084
673,673,48,1/25/15,1.19,277325.29,110113.35,47558.4,45889.29,73764.25,69311.52,1280.03,3172.7,conventional,2015,Detroit,Great Lakes,330017.0951
674,674,49,1/18/15,1.1,291788.43,113616.86,45446.17,37740.18,94985.22,92319.38,1066.01,1599.83,conventional,2015,Detroit,Great Lakes,320967.273
675,675,50,1/11/15,1.08,332165.05,108378.69,90104.73,76985,56696.63,48639.13,620.82,7436.68,conventional,2015,Detroit,Great Lakes,358738.254
676,676,51,1/4/15,1.01,369694.27,121634.27,117865.11,74062.76,56132.13,46679.86,1060.51,8391.76,conventional,2015,Detroit,Great Lakes,373391.2127
677,677,0,12/27/15,1.13,147713.85,2992.62,101109.84,5754.75,37856.64,30738.09,2919.24,4199.31,conventional,2015,GrandRapids,Great Lakes,166916.6505
678,678,1,12/20/15,1.13,126262.26,2630.11,85259.91,3211.51,35160.73,30547.62,2288.36,2324.75,conventional,2015,GrandRapids,Great Lakes,142676.3538
679,679,2,12/13/15,1.24,117645.69,3809.88,69582.68,3264.07,40989.06,38257.02,2231.37,500.67,conventional,2015,GrandRapids,Great Lakes,145880.6556
680,680,3,12/6/15,0.93,217174.66,4026.57,165454.45,15635.86,32057.78,26570.4,1560.59,3926.79,conventional,2015,GrandRapids,Great Lakes,201972.4338
681,681,4,11/29/15,1.12,120552.43,3726.77,82760.11,3336.97,30728.58,27835.71,2816.43,76.44,conventional,2015,GrandRapids,Great Lakes,135018.7216
682,682,5,11/22/15,1.11,140981.22,3734.97,94794.75,5725.81,36725.69,33606.78,2327.22,791.69,conventional,2015,GrandRapids,Great Lakes,156489.1542
683,683,6,11/15/15,1.2,129448.75,3490.77,74695.44,2506.31,48756.23,47301.23,1427.26,27.74,conventional,2015,GrandRapids,Great Lakes,155338.5
684,684,7,11/8/15,0.93,198257.69,3970.87,149876.75,7556.57,36853.5,34956.27,1819.27,77.96,conventional,2015,GrandRapids,Great Lakes,184379.6517
685,685,8,11/1/15,0.91,205592.1,3731.64,147281.28,8605.43,45973.75,43392.69,1757.12,823.94,conventional,2015,GrandRapids,Great Lakes,187088.811
686,686,9,10/25/15,1.14,134921.44,3899.73,86434.9,9431.21,35155.6,30487.72,3036.22,1631.66,conventional,2015,GrandRapids,Great Lakes,153810.4416
687,687,10,10/18/15,0.94,184806.99,3821.47,118521.96,17329.17,45134.39,40257.54,1830.77,3046.08,conventional,2015,GrandRapids,Great Lakes,173718.5706
688,688,11,10/11/15,0.97,198769.54,3638.99,106363.84,49279.06,39487.65,21799.3,2155.38,15532.97,conventional,2015,GrandRapids,Great Lakes,192806.4538
689,689,12,10/4/15,0.99,160322.48,3241.7,102316.58,18103.36,36660.84,29446.94,2198.98,5014.92,conventional,2015,GrandRapids,Great Lakes,158719.2552
690,690,13,9/27/15,1.15,137849.61,2977.77,87274.97,13024.28,34572.59,28888.74,1913.24,3770.61,conventional,2015,GrandRapids,Great Lakes,158527.0515
691,691,14,9/20/15,0.88,244696.01,3612.73,177686.12,9651.55,53745.61,51686.05,1815.57,243.99,conventional,2015,GrandRapids,Great Lakes,215332.4888
692,692,15,9/13/15,0.95,219380.93,4113.5,143018.46,20439.94,51809.03,43865.37,2851.68,5091.98,conventional,2015,GrandRapids,Great Lakes,208411.8835
693,693,16,9/6/15,1.09,170309.3,3673.53,111964.57,6016.37,48654.83,45108.48,3486.89,59.46,conventional,2015,GrandRapids,Great Lakes,185637.137
694,694,17,8/30/15,0.91,226898.73,3931.2,152332.2,16719.44,53915.89,48562.08,2309.09,3044.72,conventional,2015,GrandRapids,Great Lakes,206477.8443
695,695,18,8/23/15,1.28,128681.94,4847.16,72826.86,5459.79,45548.13,40204.96,4716.36,626.81,conventional,2015,GrandRapids,Great Lakes,164712.8832
696,696,19,8/16/15,0.89,268902.14,5134.58,177609.75,20395.04,65762.77,55316.85,6674.12,3771.8,conventional,2015,GrandRapids,Great Lakes,239322.9046
697,697,20,8/9/15,1.08,186733.16,4807.41,120579.39,8389.85,52956.51,49559.83,3294.27,102.41,conventional,2015,GrandRapids,Great Lakes,201671.8128
698,698,21,8/2/15,1.05,184067.49,4122.95,109853.88,10359.57,59731.09,55048.69,4030.14,652.26,conventional,2015,GrandRapids,Great Lakes,193270.8645
699,699,22,7/26/15,1.12,153868.79,3192.59,66065.84,9957.92,74652.44,69267.05,4085.24,1300.15,conventional,2015,GrandRapids,Great Lakes,172333.0448
700,700,23,7/19/15,1.05,215736.47,2680.7,122122.69,29478.33,61454.75,52697.22,3806.21,4951.32,conventional,2015,GrandRapids,Great Lakes,226523.2935
701,701,24,7/12/15,1.19,153112.84,4663.59,66045.81,9833.58,72569.86,66368.31,4901.72,1299.83,conventional,2015,GrandRapids,Great Lakes,182204.2796
702,702,25,7/5/15,1.16,202842.97,2709.26,109357.57,34986.3,55789.84,44032.97,5692.28,6064.59,conventional,2015,GrandRapids,Great Lakes,235297.8452
703,703,26,6/28/15,1.1,155972.38,3089.5,55014.27,9941.32,87927.29,80548.8,5044.35,2334.14,conventional,2015,GrandRapids,Great Lakes,171569.618
704,704,27,6/21/15,0.96,265555.66,2552.14,167585.16,32903.12,62515.24,53623.47,4943.16,3948.61,conventional,2015,GrandRapids,Great Lakes,254933.4336
705,705,28,6/14/15,1.07,197387.76,4446.1,116392.81,4934.17,71614.68,67207.35,4401.93,5.4,conventional,2015,GrandRapids,Great Lakes,211204.9032
706,706,29,6/7/15,1.14,212599.11,6926.42,134230.11,10407.58,61035,55432.55,4067.09,1535.36,conventional,2015,GrandRapids,Great Lakes,242362.9854
707,707,30,5/31/15,1.31,167907.51,7097,90411.8,3360.05,67038.66,64208.38,2794.35,35.93,conventional,2015,GrandRapids,Great Lakes,219958.8381
708,708,31,5/24/15,1.3,158917.21,7888.33,74169.01,3111.69,73748.18,69048.81,4663.55,35.82,conventional,2015,GrandRapids,Great Lakes,206592.373
709,709,32,5/17/15,0.97,277502.12,5515.43,202939.01,12421.42,56626.26,52456.3,3991.49,178.47,conventional,2015,GrandRapids,Great Lakes,269177.0564
710,710,33,5/10/15,1.36,159642.82,7383.85,84947.73,3817.57,63493.67,59129.49,4335.74,28.44,conventional,2015,GrandRapids,Great Lakes,217114.2352
711,711,34,5/3/15,1.06,238550.81,6301.92,176717.87,6727.83,48803.19,46862.74,1898.03,42.42,conventional,2015,GrandRapids,Great Lakes,252863.8586
712,712,35,4/26/15,1.09,189609.49,4480.46,105590.91,6421.76,73116.36,68758.56,4305.08,52.72,conventional,2015,GrandRapids,Great Lakes,206674.3441
713,713,36,4/19/15,0.93,310672.4,5547.29,217323.81,15023.71,72777.59,68697.84,3761.98,317.77,conventional,2015,GrandRapids,Great Lakes,288925.332
714,714,37,4/12/15,1.13,147494.24,5875.73,66804.31,2717.16,72097.04,68693.55,3377.45,26.04,conventional,2015,GrandRapids,Great Lakes,166668.4912
715,715,38,4/5/15,1.22,157721.54,4487.21,92044.84,5487.61,55701.88,50462.56,5165.79,73.53,conventional,2015,GrandRapids,Great Lakes,192420.2788
716,716,39,3/29/15,1.11,149631.24,1977.68,63600.68,3003.97,81048.91,75725.67,5299.2,24.04,conventional,2015,GrandRapids,Great Lakes,166090.6764
717,717,40,3/22/15,0.91,311876.75,1930.32,231211.7,19097.99,59636.74,57118.41,2105.9,412.43,conventional,2015,GrandRapids,Great Lakes,283807.8425
718,718,41,3/15/15,1.35,123895.07,1621.03,69452.53,4214.32,48607.19,45347.61,3244.22,15.36,conventional,2015,GrandRapids,Great Lakes,167258.3445
719,719,42,3/8/15,1.08,146835.6,1783.51,68592.44,3903.17,72556.48,69329.04,3169.54,57.9,conventional,2015,GrandRapids,Great Lakes,158582.448
720,720,43,3/1/15,0.95,263987.21,1355.2,182093.72,26454.42,54083.87,47217.11,3519.09,3347.67,conventional,2015,GrandRapids,Great Lakes,250787.8495
721,721,44,2/22/15,1.31,129295.86,1593.4,69934.93,4894.78,52872.75,48858.06,3767.48,247.21,conventional,2015,GrandRapids,Great Lakes,169377.5766
722,722,45,2/15/15,1.21,136761.35,1659.05,67025.59,4215.01,63861.7,57601.99,6203.39,56.32,conventional,2015,GrandRapids,Great Lakes,165481.2335
723,723,46,2/8/15,1.24,132621.01,1155.67,74113.5,4855.23,52496.61,48150.41,4209.37,136.83,conventional,2015,GrandRapids,Great Lakes,164450.0524
724,724,47,2/1/15,0.94,309471.69,1621.68,240215.65,19211.54,48422.82,43899.75,4377.27,145.8,conventional,2015,GrandRapids,Great Lakes,290903.3886
725,725,48,1/25/15,1.19,144301.73,1112.09,78092.72,6374.01,58722.91,54053.21,4552.75,116.95,conventional,2015,GrandRapids,Great Lakes,171719.0587
726,726,49,1/18/15,1.07,150201.39,970.13,78433.37,6411.99,64385.9,60381.95,3727.81,276.14,conventional,2015,GrandRapids,Great Lakes,160715.4873
727,727,50,1/11/15,1.03,185135.41,972.96,127984.25,13798.9,42379.3,39193.44,2896.97,288.89,conventional,2015,GrandRapids,Great Lakes,190689.4723
728,728,51,1/4/15,0.95,258979.63,1097,189348.6,22612.46,45921.57,43899.46,1097.68,924.43,conventional,2015,GrandRapids,Great Lakes,246030.6485
729,729,0,12/27/15,1.16,173645.55,22694.58,98629.2,149.11,52172.66,51396.6,776.06,0,conventional,2015,HarrisburgScranton,Northeast,201428.838
730,730,1,12/20/15,1.11,180186.23,24111.34,100758.01,158.29,55158.59,53929.04,1229.55,0,conventional,2015,HarrisburgScranton,Northeast,200006.7153
731,731,2,12/13/15,1.14,187058.65,27053.78,107144.99,229.97,52629.91,51752.86,877.05,0,conventional,2015,HarrisburgScranton,Northeast,213246.861
732,732,3,12/6/15,1.1,171195.76,25260.16,99013.86,118.19,46803.55,46345.26,458.29,0,conventional,2015,HarrisburgScranton,Northeast,188315.336
733,733,4,11/29/15,1.17,146103.34,23707.06,82015.89,110.54,40269.85,39640.65,629.2,0,conventional,2015,HarrisburgScranton,Northeast,170940.9078
734,734,5,11/22/15,1.16,162429.43,26601.95,85742.43,198.26,49886.79,47519.78,2367.01,0,conventional,2015,HarrisburgScranton,Northeast,188418.1388
735,735,6,11/15/15,1.09,189916.88,25483.85,113515.58,93.58,50823.87,46939.57,3884.3,0,conventional,2015,HarrisburgScranton,Northeast,207009.3992
736,736,7,11/8/15,1.09,214993.36,27837.88,137670.52,169.5,49315.46,47637.88,1677.58,0,conventional,2015,HarrisburgScranton,Northeast,234342.7624
737,737,8,11/1/15,1.13,219970.37,28916.15,140625.82,173.18,50255.22,49340.53,914.69,0,conventional,2015,HarrisburgScranton,Northeast,248566.5181
738,738,9,10/25/15,1.11,183276.68,27595.5,101618.92,185.61,53876.65,52569.78,1306.87,0,conventional,2015,HarrisburgScranton,Northeast,203437.1148
739,739,10,10/18/15,0.93,264223.22,27640.26,186372.86,408.03,49802.07,48878.61,923.46,0,conventional,2015,HarrisburgScranton,Northeast,245727.5946
740,740,11,10/11/15,1.05,225079.92,32042.53,137367.2,267.77,55402.42,53610.63,1791.79,0,conventional,2015,HarrisburgScranton,Northeast,236333.916
741,741,12,10/4/15,1.16,188436.91,32554.49,95392.4,323.79,60166.23,59227.5,938.73,0,conventional,2015,HarrisburgScranton,Northeast,218586.8156
742,742,13,9/27/15,1.15,192478.26,30410.27,108385.85,294.6,53387.54,51731.16,1656.38,0,conventional,2015,HarrisburgScranton,Northeast,221349.999
743,743,14,9/20/15,1.17,188314.24,31925.36,101200.97,279.75,54908.16,53988.59,919.57,0,conventional,2015,HarrisburgScranton,Northeast,220327.6608
744,744,15,9/13/15,1.07,254744.58,33047.61,170884.4,294.21,50518.36,48537.65,1980.71,0,conventional,2015,HarrisburgScranton,Northeast,272576.7006
745,745,16,9/6/15,1.19,225494.59,37453.63,128772.37,465.01,58803.58,57426.04,1344.61,32.93,conventional,2015,HarrisburgScranton,Northeast,268338.5621
746,746,17,8/30/15,1.18,219908.82,34595.95,125106.29,614.86,59591.72,57205.13,1779.77,606.82,conventional,2015,HarrisburgScranton,Northeast,259492.4076
747,747,18,8/23/15,1.1,222637.15,37213.9,128402.42,584.81,56436.02,54580.78,1140.14,715.1,conventional,2015,HarrisburgScranton,Northeast,244900.865
748,748,19,8/16/15,1.09,247813.45,37089.49,161018.66,402.5,49302.8,48581.44,714.85,6.51,conventional,2015,HarrisburgScranton,Northeast,270116.6605
749,749,20,8/9/15,1.07,247575.06,40320.2,149595.95,510.58,57148.33,56333.05,815.28,0,conventional,2015,HarrisburgScranton,Northeast,264905.3142
750,750,21,8/2/15,1.1,242281.36,40387.93,143352.05,733.22,57808.16,56786.27,1018.67,3.22,conventional,2015,HarrisburgScranton,Northeast,266509.496
751,751,22,7/26/15,1.17,225227.57,39346.13,123455.52,480.44,61945.48,60632.24,1271.5,41.74,conventional,2015,HarrisburgScranton,Northeast,263516.2569
752,752,23,7/19/15,1.19,229650.57,42405.8,119272.94,1020.51,66951.32,65842.25,1051.54,57.53,conventional,2015,HarrisburgScranton,Northeast,273284.1783
753,753,24,7/12/15,1.17,233638.96,42200.05,119798.85,2740.31,68899.75,67025.83,1705.19,168.73,conventional,2015,HarrisburgScranton,Northeast,273357.5832
